Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:5)
{hash out, discuss, talk over}(nselect:0) 	 	 {bandy, kick around}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {moderate, chair, lead}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {rede, advise, counsel}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {dissuade, deter}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {warn, discourage, admonish, monish}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {tip off, tip}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {misadvise, misguide}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {propound}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {consult}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {contraindicate}(nselect:0)
{rede, advise, counsel}(nselect:0) 	 	 {urge, urge on, press, exhort}(nselect:2)
{urge, urge on, press, exhort}(nselect:2) 	 	 {rush, hurry}(nselect:0)
{urge, urge on, press, exhort}(nselect:2) 	 	 {push, bear on}(nselect:0)
{urge, urge on, press, exhort}(nselect:2) 	 	 {preach, advocate}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {confer, confabulate, confab, consult}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {broach, initiate}(nselect:0)
{broach, initiate}(nselect:0) 	 	 {cover, treat, handle, plow, deal, address}(nselect:1)
{cover, treat, handle, plow, deal, address}(nselect:1) 	 	 {theologize, theologise}(nselect:0)
{cover, treat, handle, plow, deal, address}(nselect:1) 	 	 {discourse, talk about, discuss}(nselect:1)
{discourse, talk about, discuss}(nselect:1) 	 	 {descant}(nselect:0)
{discourse, talk about, discuss}(nselect:1) 	 	 {talk shop}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {bandy about}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {thrash out, hammer out}(nselect:0)
{hash out, discuss, talk over}(nselect:0) 	 	 {consider, debate, moot, turn over, deliberate}(nselect:1)
{consider, debate, moot, turn over, deliberate}(nselect:1) 	 	 {see}(nselect:0)
{consider, debate, moot, turn over, deliberate}(nselect:1) 	 	 {premeditate}(nselect:0)
{consider, debate, moot, turn over, deliberate}(nselect:1) 	 	 {debate}(nselect:1)
{consider, debate, moot, turn over, deliberate}(nselect:1) 	 	 {wrestle}(nselect:0)
{consider, debate, moot, turn over, deliberate}(nselect:1) 	 	 {think twice}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {talk, speak}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {speak, talk}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {gesticulate, gesture, motion}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {telepathize, telepathise}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {write}(nselect:0)
{write}(nselect:0) 	 	 {write in}(nselect:0)
{write}(nselect:0) 	 	 {style}(nselect:0)
{write}(nselect:0) 	 	 {apostrophize, apostrophise}(nselect:0)
{write}(nselect:0) 	 	 {rewrite}(nselect:0)
{write}(nselect:0) 	 	 {type, typewrite}(nselect:0)
{write}(nselect:0) 	 	 {handwrite}(nselect:0)
{write}(nselect:0) 	 	 {jot down, jot}(nselect:0)
{write}(nselect:0) 	 	 {scribble, scrabble}(nselect:0)
{write}(nselect:0) 	 	 {write down, set down, get down, put down}(nselect:0)
{write}(nselect:0) 	 	 {write out, issue, make out, cut}(nselect:0)
{write}(nselect:0) 	 	 {write up}(nselect:0)
{write}(nselect:0) 	 	 {sign, subscribe}(nselect:1)
{sign, subscribe}(nselect:1) 	 	 {rubricate}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {radio}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {write}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {network}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {sign, signal, signalize, signalise}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {semaphore}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {whistle}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {give, throw}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {give, pay}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {give, render}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {carry, convey, express}(nselect:0)
{carry, convey, express}(nselect:0) 	 	 {quantify, measure}(nselect:2)
{quantify, measure}(nselect:2) 	 	 {gauge}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {scale}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {meter}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {pace, step}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {clock, time}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {fathom, sound}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {titrate}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {plumb}(nselect:0)
{quantify, measure}(nselect:2) 	 	 {weigh, librate}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {issue}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {come across, come over}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {share}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {get}(nselect:0)
{communicate, intercommunicate}(nselect:0) 	 	 {inform}(nselect:26)
{inform}(nselect:26) 	 	 {wise up}(nselect:0)
{inform}(nselect:26) 	 	 {teach, learn, instruct}(nselect:0)
{inform}(nselect:26) 	 	 {instruct, apprise, apprize}(nselect:0)
{inform}(nselect:26) 	 	 {inoculate}(nselect:0)
{inform}(nselect:26) 	 	 {acquaint}(nselect:0)
{inform}(nselect:26) 	 	 {warn}(nselect:0)
{inform}(nselect:26) 	 	 {inform}(nselect:0)
{inform}(nselect:26) 	 	 {fill in}(nselect:0)
{inform}(nselect:26) 	 	 {update}(nselect:0)
{inform}(nselect:26) 	 	 {misinform, mislead}(nselect:0)
{inform}(nselect:26) 	 	 {understate, minimize, minimise, downplay}(nselect:0)
{inform}(nselect:26) 	 	 {denounce, tell on, betray, give away, rat, grass, shit, shop, snitch, stag}(nselect:0)
{inform}(nselect:26) 	 	 {undeceive}(nselect:0)
{inform}(nselect:26) 	 	 {warn}(nselect:3)
{warn}(nselect:3) 	 	 {forewarn, previse}(nselect:0)
{warn}(nselect:3) 	 	 {caution, admonish, monish}(nselect:0)
{warn}(nselect:3) 	 	 {threaten}(nselect:0)
{warn}(nselect:3) 	 	 {alarm, alert}(nselect:2)
{alarm, alert}(nselect:2) 	 	 {wake}(nselect:0)
{inform}(nselect:26) 	 	 {advise, notify, give notice, send word, apprise, apprize}(nselect:0)
{inform}(nselect:26) 	 	 {familiarize, familiarise, acquaint}(nselect:0)
{inform}(nselect:26) 	 	 {prompt, remind, cue}(nselect:0)
{inform}(nselect:26) 	 	 {volunteer}(nselect:0)
{inform}(nselect:26) 	 	 {introduce, present, acquaint}(nselect:0)
{inform}(nselect:26) 	 	 {regret}(nselect:1)
{regret}(nselect:1) 	 	 {fear}(nselect:0)
{inform}(nselect:26) 	 	 {indicate, point, designate, show}(nselect:2)
{indicate, point, designate, show}(nselect:2) 	 	 {point}(nselect:0)
{indicate, point, designate, show}(nselect:2) 	 	 {finger}(nselect:0)
{indicate, point, designate, show}(nselect:2) 	 	 {signalize, signalise, point out, call attention}(nselect:0)
{indicate, point, designate, show}(nselect:2) 	 	 {reflect}(nselect:0)
{inform}(nselect:26) 	 	 {indicate}(nselect:3)
{indicate}(nselect:3) 	 	 {read, register, show, record}(nselect:0)
{indicate}(nselect:3) 	 	 {signify}(nselect:0)
{indicate}(nselect:3) 	 	 {call}(nselect:0)
{inform}(nselect:26) 	 	 {indicate, suggest}(nselect:0)
{inform}(nselect:26) 	 	 {nark}(nselect:0)
{inform}(nselect:26) 	 	 {explain, explicate}(nselect:2)
{explain, explicate}(nselect:2) 	 	 {rede, interpret}(nselect:0)
{explain, explicate}(nselect:2) 	 	 {account for}(nselect:0)
{explain, explicate}(nselect:2) 	 	 {naturalize}(nselect:0)
{explain, explicate}(nselect:2) 	 	 {comment}(nselect:0)
{explain, explicate}(nselect:2) 	 	 {clarify, clear up, elucidate}(nselect:3)
{clarify, clear up, elucidate}(nselect:3) 	 	 {demystify}(nselect:0)
{clarify, clear up, elucidate}(nselect:3) 	 	 {clear, clear up, shed light on, crystallize, crystallise, crystalize, crystalise, straighten out, sort out, enlighten, illuminate, elucidate}(nselect:0)
{clarify, clear up, elucidate}(nselect:3) 	 	 {elaborate, lucubrate, expatiate, exposit, enlarge, flesh out, expand, expound, dilate}(nselect:0)
{clarify, clear up, elucidate}(nselect:3) 	 	 {disambiguate}(nselect:0)
{inform}(nselect:26) 	 	 {tell}(nselect:0)
{tell}(nselect:0) 	 	 {digress, stray, divagate, wander}(nselect:0)
{tell}(nselect:0) 	 	 {bespeak, betoken, indicate, point, signal}(nselect:1)
{bespeak, betoken, indicate, point, signal}(nselect:1) 	 	 {bode, portend, auspicate, prognosticate, omen, presage, betoken, foreshadow, augur, foretell, prefigure, forecast, predict}(nselect:0)
{bode, portend, auspicate, prognosticate, omen, presage, betoken, foreshadow, augur, foretell, prefigure, forecast, predict}(nselect:0) 	 	 {foreshow}(nselect:0)
{bode, portend, auspicate, prognosticate, omen, presage, betoken, foreshadow, augur, foretell, prefigure, forecast, predict}(nselect:0) 	 	 {threaten}(nselect:1)
{bespeak, betoken, indicate, point, signal}(nselect:1) 	 	 {mark}(nselect:0)
{tell}(nselect:0) 	 	 {spill, talk}(nselect:0)
{tell}(nselect:0) 	 	 {publicize, publicise, air, bare}(nselect:2)
{publicize, publicise, air, bare}(nselect:2) 	 	 {hype}(nselect:0)
{publicize, publicise, air, bare}(nselect:2) 	 	 {bulletin}(nselect:0)
{publicize, publicise, air, bare}(nselect:2) 	 	 {publish, bring out, put out, issue, release}(nselect:3)
{publish, bring out, put out, issue, release}(nselect:3) 	 	 {edit}(nselect:0)
{publicize, publicise, air, bare}(nselect:2) 	 	 {circulate, circularize, circularise, distribute, disseminate, propagate, broadcast, spread, diffuse, disperse, pass around}(nselect:0)
{publicize, publicise, air, bare}(nselect:2) 	 	 {air, send, broadcast, beam, transmit}(nselect:2)
{air, send, broadcast, beam, transmit}(nselect:2) 	 	 {satellite}(nselect:0)
{air, send, broadcast, beam, transmit}(nselect:2) 	 	 {sportscast}(nselect:0)
{air, send, broadcast, beam, transmit}(nselect:2) 	 	 {telecast, televise}(nselect:0)
{air, send, broadcast, beam, transmit}(nselect:2) 	 	 {interrogate}(nselect:0)
{air, send, broadcast, beam, transmit}(nselect:2) 	 	 {rerun, rebroadcast}(nselect:0)
{tell}(nselect:0) 	 	 {repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {perseverate}(nselect:0)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {ditto}(nselect:0)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {harp, dwell}(nselect:0)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {translate, interpret, render}(nselect:0)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {paraphrase, rephrase, reword}(nselect:0)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {sum up, summarize, summarise, resume}(nselect:0)
{repeat, reiterate, ingeminate, iterate, restate, retell}(nselect:1) 	 	 {quote, cite}(nselect:0)
{tell}(nselect:0) 	 	 {propagandize, propagandise}(nselect:0)
{tell}(nselect:0) 	 	 {announce, annunciate, harbinger, foretell, herald}(nselect:0)
{tell}(nselect:0) 	 	 {impart, leave, give, pass on}(nselect:0)
{impart, leave, give, pass on}(nselect:0) 	 	 {convey}(nselect:0)
{convey}(nselect:0) 	 	 {thank, give thanks}(nselect:0)
{convey}(nselect:0) 	 	 {hint, suggest}(nselect:0)
{convey}(nselect:0) 	 	 {say}(nselect:0)
{convey}(nselect:0) 	 	 {look}(nselect:0)
{convey}(nselect:0) 	 	 {flash}(nselect:0)
{convey}(nselect:0) 	 	 {breathe}(nselect:0)
{convey}(nselect:0) 	 	 {express, show, evince}(nselect:1)
{express, show, evince}(nselect:1) 	 	 {sneer}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {imply, connote}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {burst out}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {suggest, evoke, paint a picture}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {imply}(nselect:1)
{imply}(nselect:1) 	 	 {presuppose, suppose}(nselect:0)
{imply}(nselect:1) 	 	 {suggest, intimate}(nselect:0)
{imply}(nselect:1) 	 	 {connote, predicate}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {give}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {exude}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {vent, ventilate, give vent}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {give voice, formulate, word, phrase, articulate}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {menace}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {beam}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {smile}(nselect:0)
{express, show, evince}(nselect:1) 	 	 {stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {background, play down, downplay}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {bring out, set off}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {re-emphasise, re-emphasize}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {bear down}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {topicalize}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {point up}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {drive home, ram home, press home}(nselect:0)
{stress, emphasize, emphasise, punctuate, accent, accentuate}(nselect:1) 	 	 {underscore, underline, emphasize, emphasise}(nselect:1)
{convey}(nselect:0) 	 	 {mean, intend}(nselect:1)
{mean, intend}(nselect:1) 	 	 {typify, symbolize, symbolise, stand for, represent}(nselect:0)
{mean, intend}(nselect:1) 	 	 {signify}(nselect:0)
{mean, intend}(nselect:1) 	 	 {spell, import}(nselect:0)
{mean, intend}(nselect:1) 	 	 {aim}(nselect:0)
{mean, intend}(nselect:1) 	 	 {drive, get, aim}(nselect:0)
{tell}(nselect:0) 	 	 {unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {blackwash}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {muckrake}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {blow}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {out}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {come out of the closet, out, come out}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {spring}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {betray, bewray}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {confide}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {leak}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {spill the beans, let the cat out of the bag, talk, tattle, blab, peach, babble, sing, babble out, blab out}(nselect:0)
{unwrap, disclose, let on, bring out, reveal, discover, expose, divulge, break, give away, let out}(nselect:10) 	 	 {reveal}(nselect:0)
{inform}(nselect:26) 	 	 {tell, narrate, recount, recite}(nselect:1)
{tell, narrate, recount, recite}(nselect:1) 	 	 {relate}(nselect:0)
{tell, narrate, recount, recite}(nselect:1) 	 	 {crack}(nselect:0)
{tell, narrate, recount, recite}(nselect:1) 	 	 {yarn}(nselect:0)
{tell, narrate, recount, recite}(nselect:1) 	 	 {rhapsodize, rhapsodise}(nselect:0)
{inform}(nselect:26) 	 	 {narrate}(nselect:0)
{inform}(nselect:26) 	 	 {report, describe, account}(nselect:0)
{inform}(nselect:26) 	 	 {report}(nselect:0)
{inform}(nselect:26) 	 	 {report, cover}(nselect:1)
{inform}(nselect:26) 	 	 {announce, denote}(nselect:0)
{announce, denote}(nselect:0) 	 	 {denounce}(nselect:0)
{announce, denote}(nselect:0) 	 	 {meld}(nselect:0)
{announce, denote}(nselect:0) 	 	 {report}(nselect:0)
{announce, denote}(nselect:0) 	 	 {cry, blazon out}(nselect:0)
{announce, denote}(nselect:0) 	 	 {trump, trump out}(nselect:0)
{announce, denote}(nselect:0) 	 	 {blare out, blat out}(nselect:0)
{announce, denote}(nselect:0) 	 	 {call out}(nselect:0)
{announce, denote}(nselect:0) 	 	 {advertise, publicize, advertize, publicise}(nselect:0)
{announce, denote}(nselect:0) 	 	 {post}(nselect:0)
{announce, denote}(nselect:0) 	 	 {sound}(nselect:0)
{announce, denote}(nselect:0) 	 	 {report}(nselect:1)
{inform}(nselect:26) 	 	 {disabuse}(nselect:0)
{inform}(nselect:26) 	 	 {remonstrate, point out}(nselect:0)
{inform}(nselect:26) 	 	 {testify, bear witness, prove, evidence, show}(nselect:1)
{testify, bear witness, prove, evidence, show}(nselect:1) 	 	 {attest, certify, manifest, demonstrate, evidence}(nselect:0)
{testify, bear witness, prove, evidence, show}(nselect:1) 	 	 {presume}(nselect:0)
{testify, bear witness, prove, evidence, show}(nselect:1) 	 	 {adduce, abduce, cite}(nselect:0)
{interact}(nselect:0) 	 	 {conspire, collude}(nselect:0)
{interact}(nselect:0) 	 	 {reach out}(nselect:0)
{interact}(nselect:0) 	 	 {patronize, patronise, condescend}(nselect:0)
{interact}(nselect:0) 	 	 {communicate}(nselect:0)
{interact}(nselect:0) 	 	 {manipulate, keep in line, control}(nselect:0)
{interact}(nselect:0) 	 	 {transact}(nselect:0)
{interact}(nselect:0) 	 	 {marginalize, marginalise}(nselect:0)
{interact}(nselect:0) 	 	 {combine}(nselect:0)
{interact}(nselect:0) 	 	 {have}(nselect:0)
{interact}(nselect:0) 	 	 {invite, pay for}(nselect:0)
{interact}(nselect:0) 	 	 {socialize, socialise}(nselect:0)
{interact}(nselect:0) 	 	 {get in touch, touch base, connect}(nselect:0)
{interact}(nselect:0) 	 	 {meet, gather, assemble, forgather, foregather}(nselect:1)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {group, aggroup}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {meet}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {congregate}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {hive}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {fort, fort up}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {convene}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {cluster, constellate, flock, clump}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {crowd, crowd together}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {converge}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {turn out}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {caucus}(nselect:0)
{meet, gather, assemble, forgather, foregather}(nselect:1) 	 	 {club}(nselect:0)
{interact}(nselect:0) 	 	 {relate}(nselect:0)
{interact}(nselect:0) 	 	 {treat, handle, do by}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {mock, bemock}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {ignore, disregard, snub, cut}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {wrong}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {handle with kid gloves}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {criminalize}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {nurse}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {strong-arm}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {ride roughshod, run roughshod}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {upstage}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {rough-house}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {brutalize, brutalise}(nselect:0)
{treat, handle, do by}(nselect:0) 	 	 {do well by}(nselect:0)
