root(nselect:0) 	 	 Verbo(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {junior}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {killer, slayer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {relative, relation}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {kink}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {kneeler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {knocker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {knower, apprehender}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {large person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {Latin}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {laugher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {learner, scholar, assimilator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {left-hander, lefty, southpaw}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {life}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {lightning rod}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {linguist, polyglot}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {literate, literate person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {liver}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {longer, thirster, yearner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {loose cannon}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {machine}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mailer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {malcontent}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {man}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {manipulator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {man jack}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {married}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {masturbator, onanist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {measurer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nonmember}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mesomorph}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mestizo, ladino}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {middlebrow}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {miracle man, miracle worker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {misogamist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mixed-blood}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {modern}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {monolingual}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mother hen}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mouse}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {mutilator, maimer, mangler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {namer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {namesake}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {neglecter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {neighbor, neighbour}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {neutral}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nondescript}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nonparticipant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nonpartisan, nonpartizan}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nonperson, unperson}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nonresident}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nonsmoker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nude, nude person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {nurser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {occultist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {optimist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {orphan}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {ostrich}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {ouster, ejector}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {outcaste}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {outdoorsman}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {owner, possessor}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {pamperer, spoiler, coddler, mollycoddler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {pansexual}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {pardoner, forgiver, excuser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {partner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {party}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {passer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {personage}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {personification}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {perspirer, sweater}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {philosopher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {picker, chooser, selector}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {pisser, urinator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {planner, contriver, deviser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {player}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {posturer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {powderer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {preserver}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {propositus}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {public relations person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {pursuer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {pussycat}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {quarter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {quitter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {radical}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {realist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {rectifier}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {redhead, redheader, red-header, carrottop}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {registrant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {reliever, allayer, comforter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {repeater}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {rescuer, recoverer, saver}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {rester}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {restrainer, controller}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {revenant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {rich person, wealthy person, have}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {right-hander, right hander, righthander}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {riser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {romper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {roundhead}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {ruler, swayer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {rusher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {scientist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {scratcher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {second-rater, mediocrity}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {seeder, cloud seeder}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {seeker, searcher, quester}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {segregate}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sentimentalist, romanticist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sex object}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sex symbol}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {shaker, mover and shaker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {showman}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {signer, signatory}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {simpleton, simple}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {six-footer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {skidder, slider, slipper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {slave}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {slave}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sleepyhead}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sloucher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {small person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {smasher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {smiler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sneezer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sniffer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sniffler, sniveler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {snuffer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {snuffler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {socializer, socialiser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sort}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sounding board}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sphinx}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {spitter, expectorator}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sport}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {sprawler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {spurner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {squinter, squint-eye}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {stifler, smotherer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {stigmatic, stigmatist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {stooper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {stranger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {struggler}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {subject, case, guinea pig}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {supernumerary}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {surrenderer, yielder}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {survivalist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {survivor}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {suspect}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {tagger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {tagger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {tapper}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {tempter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {termer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {terror, scourge, threat}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {testator, testate}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {thin person, skin and bones, scrag}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {third-rater}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {thrower}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {tiger}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {totemist}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {toucher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {transfer, transferee}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {transsexual, transexual}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {transvestite, cross-dresser}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {trier, attempter, essayer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {turner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {tyrant}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {undoer, opener, unfastener, untier}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {user}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {vanisher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {victim, dupe}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {Victorian}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {visionary}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {visually impaired person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {waiter}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {waker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {walk-in}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {wanter, needer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {ward}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {warrior}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {watcher}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {weakling, doormat, wuss}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {weasel}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {wiggler, wriggler, squirmer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {winker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {withholder}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {witness}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {worldling}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {yawner}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:0) 	 	 {expert}(nselect:4)
{expert}(nselect:4) 	 	 {ace, adept, champion, sensation, maven, mavin, virtuoso, genius, hotshot, star, superstar, whiz, whizz, wizard, wiz}(nselect:0)
{expert}(nselect:4) 	 	 {agronomist}(nselect:0)
{expert}(nselect:4) 	 	 {all-rounder, all arounder}(nselect:0)
{expert}(nselect:4) 	 	 {analyst}(nselect:0)
{expert}(nselect:4) 	 	 {analyst}(nselect:0)
{expert}(nselect:4) 	 	 {anatomist}(nselect:0)
{expert}(nselect:4) 	 	 {antiquary, antiquarian, archaist}(nselect:0)
{expert}(nselect:4) 	 	 {arbiter, supreme authority}(nselect:0)
{expert}(nselect:4) 	 	 {archer, bowman}(nselect:0)
{expert}(nselect:4) 	 	 {authority}(nselect:0)
{expert}(nselect:4) 	 	 {black belt}(nselect:0)
{expert}(nselect:4) 	 	 {cabalist, kabbalist}(nselect:0)
{expert}(nselect:4) 	 	 {calculator, reckoner, figurer, estimator, computer}(nselect:0)
{expert}(nselect:4) 	 	 {climatologist}(nselect:0)
{expert}(nselect:4) 	 	 {computer expert, computer guru}(nselect:0)
{expert}(nselect:4) 	 	 {cosmetologist}(nselect:0)
{expert}(nselect:4) 	 	 {efficiency expert, efficiency engineer}(nselect:0)
{expert}(nselect:4) 	 	 {exegete}(nselect:0)
{expert}(nselect:4) 	 	 {genealogist}(nselect:0)
{expert}(nselect:4) 	 	 {geographer}(nselect:0)
{expert}(nselect:4) 	 	 {horticulturist, plantsman}(nselect:0)
{expert}(nselect:4) 	 	 {investigator}(nselect:0)
{expert}(nselect:4) 	 	 {jurist, legal expert}(nselect:0)
{expert}(nselect:4) 	 	 {lapidary, lapidarist}(nselect:0)
{expert}(nselect:4) 	 	 {logician, logistician}(nselect:0)
{expert}(nselect:4) 	 	 {mnemonist}(nselect:0)
{expert}(nselect:4) 	 	 {mythologist}(nselect:0)
{expert}(nselect:4) 	 	 {nerd}(nselect:0)
{expert}(nselect:4) 	 	 {observer, commentator}(nselect:0)
{expert}(nselect:4) 	 	 {out-and-outer}(nselect:0)
{expert}(nselect:4) 	 	 {parliamentarian}(nselect:0)
{expert}(nselect:4) 	 	 {past master}(nselect:0)
{expert}(nselect:4) 	 	 {prosthetist}(nselect:0)
{expert}(nselect:4) 	 	 {pteridologist}(nselect:0)
{expert}(nselect:4) 	 	 {scout, pathfinder, guide}(nselect:0)
{expert}(nselect:4) 	 	 {shark}(nselect:0)
{expert}(nselect:4) 	 	 {shot, shooter}(nselect:0)
{expert}(nselect:4) 	 	 {specialist, specializer, specialiser}(nselect:0)
{expert}(nselect:4) 	 	 {talent}(nselect:0)
{expert}(nselect:4) 	 	 {technician}(nselect:0)
{expert}(nselect:4) 	 	 {technocrat}(nselect:0)
{expert}(nselect:4) 	 	 {therapist, healer}(nselect:0)
{expert}(nselect:4) 	 	 {veteran, old-timer, oldtimer, old hand, warhorse, old stager, stager}(nselect:0)
{whole, unit}(nselect:0) 	 	 {artifact, artefact}(nselect:0)
{artifact, artefact}(nselect:0) 	 	 {instrumentality, instrumentation}(nselect:0)
{instrumentality, instrumentation}(nselect:0) 	 	 {device}(nselect:0)
{device}(nselect:0) 	 	 {source of illumination}(nselect:0)
{source of illumination}(nselect:0) 	 	 {light, light source}(nselect:0)
{light, light source}(nselect:0) 	 	 {anchor light, riding light, riding lamp}(nselect:0)
{light, light source}(nselect:0) 	 	 {blinker, flasher}(nselect:0)
{light, light source}(nselect:0) 	 	 {fairy light}(nselect:0)
{light, light source}(nselect:0) 	 	 {flood, floodlight, flood lamp, photoflood}(nselect:0)
{light, light source}(nselect:0) 	 	 {headlight, headlamp}(nselect:0)
{light, light source}(nselect:0) 	 	 {houselights}(nselect:0)
{light, light source}(nselect:0) 	 	 {jacklight}(nselect:0)
{light, light source}(nselect:0) 	 	 {navigation light}(nselect:0)
{light, light source}(nselect:0) 	 	 {night-light}(nselect:0)
{light, light source}(nselect:0) 	 	 {panel light}(nselect:0)
{light, light source}(nselect:0) 	 	 {room light}(nselect:0)
{light, light source}(nselect:0) 	 	 {sconce}(nselect:0)
{light, light source}(nselect:0) 	 	 {searchlight}(nselect:0)
{light, light source}(nselect:0) 	 	 {sidelight, running light}(nselect:0)
{light, light source}(nselect:0) 	 	 {strip lighting}(nselect:0)
{light, light source}(nselect:0) 	 	 {theater light}(nselect:0)
{light, light source}(nselect:0) 	 	 {torch}(nselect:4)
{torch}(nselect:4) 	 	 {flambeau}(nselect:0)
{instrumentality, instrumentation}(nselect:0) 	 	 {equipment}(nselect:0)
{equipment}(nselect:0) 	 	 {game equipment}(nselect:0)
{game equipment}(nselect:0) 	 	 {backboard, basketball backboard}(nselect:0)
{game equipment}(nselect:0) 	 	 {bowling equipment}(nselect:0)
{game equipment}(nselect:0) 	 	 {counter}(nselect:0)
{game equipment}(nselect:0) 	 	 {crossbar}(nselect:0)
{game equipment}(nselect:0) 	 	 {game}(nselect:0)
{game equipment}(nselect:0) 	 	 {goal}(nselect:11)
{goal}(nselect:11) 	 	 {basket, basketball hoop, hoop}(nselect:0)
{goal}(nselect:11) 	 	 {net}(nselect:0)
{game equipment}(nselect:0) 	 	 {horseshoe}(nselect:0)
{game equipment}(nselect:0) 	 	 {jack, jackstones}(nselect:0)
{game equipment}(nselect:0) 	 	 {man, piece}(nselect:0)
{game equipment}(nselect:0) 	 	 {net}(nselect:0)
{game equipment}(nselect:0) 	 	 {paintball gun}(nselect:0)
{game equipment}(nselect:0) 	 	 {pinball machine, pin table}(nselect:0)
{game equipment}(nselect:0) 	 	 {pool table, billiard table, snooker table}(nselect:0)
{game equipment}(nselect:0) 	 	 {quoit}(nselect:0)
{game equipment}(nselect:0) 	 	 {roulette wheel, wheel}(nselect:0)
{game equipment}(nselect:0) 	 	 {spinner}(nselect:0)
{game equipment}(nselect:0) 	 	 {ball}(nselect:22)
{ball}(nselect:22) 	 	 {baseball}(nselect:0)
{ball}(nselect:22) 	 	 {basketball}(nselect:0)
{ball}(nselect:22) 	 	 {billiard ball}(nselect:0)
{ball}(nselect:22) 	 	 {bocce ball, bocci ball, boccie ball}(nselect:0)
{ball}(nselect:22) 	 	 {bowl}(nselect:0)
{ball}(nselect:22) 	 	 {bowling ball, bowl}(nselect:0)
{ball}(nselect:22) 	 	 {cricket ball}(nselect:0)
{ball}(nselect:22) 	 	 {croquet ball}(nselect:0)
{ball}(nselect:22) 	 	 {field hockey ball}(nselect:0)
{ball}(nselect:22) 	 	 {football}(nselect:0)
{ball}(nselect:22) 	 	 {golf ball}(nselect:0)
{ball}(nselect:22) 	 	 {handball}(nselect:0)
{ball}(nselect:22) 	 	 {jack}(nselect:0)
{ball}(nselect:22) 	 	 {lacrosse ball}(nselect:0)
{ball}(nselect:22) 	 	 {marble}(nselect:0)
{ball}(nselect:22) 	 	 {medicine ball}(nselect:0)
{ball}(nselect:22) 	 	 {ninepin ball, skittle ball}(nselect:0)
{ball}(nselect:22) 	 	 {ping-pong ball}(nselect:0)
{ball}(nselect:22) 	 	 {polo ball}(nselect:0)
{ball}(nselect:22) 	 	 {pool ball}(nselect:0)
{ball}(nselect:22) 	 	 {punching bag, punch bag, punching ball, punchball}(nselect:0)
{ball}(nselect:22) 	 	 {racquetball}(nselect:0)
{ball}(nselect:22) 	 	 {roulette ball}(nselect:0)
{ball}(nselect:22) 	 	 {rugby ball}(nselect:0)
{ball}(nselect:22) 	 	 {soccer ball}(nselect:0)
{ball}(nselect:22) 	 	 {softball, playground ball}(nselect:0)
{ball}(nselect:22) 	 	 {squash ball}(nselect:0)
{ball}(nselect:22) 	 	 {tennis ball}(nselect:0)
{ball}(nselect:22) 	 	 {volleyball}(nselect:0)
{ball}(nselect:22) 	 	 {Wiffle, Wiffle Ball}(nselect:0)
{artifact, artefact}(nselect:0) 	 	 {structure, construction}(nselect:0)
{structure, construction}(nselect:0) 	 	 {airdock, hangar, repair shed}(nselect:0)
{structure, construction}(nselect:0) 	 	 {altar}(nselect:0)
{structure, construction}(nselect:0) 	 	 {arcade, colonnade}(nselect:0)
{structure, construction}(nselect:0) 	 	 {arch}(nselect:0)
{structure, construction}(nselect:0) 	 	 {balcony}(nselect:0)
{structure, construction}(nselect:0) 	 	 {balcony}(nselect:0)
{structure, construction}(nselect:0) 	 	 {bascule}(nselect:0)
{structure, construction}(nselect:0) 	 	 {boarding}(nselect:0)
{structure, construction}(nselect:0) 	 	 {body}(nselect:0)
{structure, construction}(nselect:0) 	 	 {bridge, span}(nselect:0)
{structure, construction}(nselect:0) 	 	 {building, edifice}(nselect:0)
{structure, construction}(nselect:0) 	 	 {building complex, complex}(nselect:0)
{structure, construction}(nselect:0) 	 	 {catchment}(nselect:0)
{structure, construction}(nselect:0) 	 	 {coil, spiral, volute, whorl, helix}(nselect:0)
{structure, construction}(nselect:0) 	 	 {colonnade}(nselect:0)
{structure, construction}(nselect:0) 	 	 {column, pillar}(nselect:0)
{structure, construction}(nselect:0) 	 	 {corner, quoin}(nselect:0)
{structure, construction}(nselect:0) 	 	 {cross}(nselect:0)
{structure, construction}(nselect:0) 	 	 {deathtrap}(nselect:0)
{structure, construction}(nselect:0) 	 	 {defensive structure, defense, defence}(nselect:0)
{structure, construction}(nselect:0) 	 	 {door}(nselect:0)
{structure, construction}(nselect:0) 	 	 {entablature}(nselect:0)
{structure, construction}(nselect:0) 	 	 {erection}(nselect:0)
{structure, construction}(nselect:0) 	 	 {establishment}(nselect:0)
{structure, construction}(nselect:0) 	 	 {false bottom}(nselect:0)
{structure, construction}(nselect:0) 	 	 {floor, level, storey, story}(nselect:0)
{structure, construction}(nselect:0) 	 	 {fountain}(nselect:0)
{structure, construction}(nselect:0) 	 	 {guide}(nselect:0)
{structure, construction}(nselect:0) 	 	 {house of cards, cardhouse, card-house, cardcastle}(nselect:0)
{structure, construction}(nselect:0) 	 	 {housing, lodging, living accommodations}(nselect:0)
